Publication Year,Document Title,Authors,ISSN,Journal Title,Volume,Issue,<2013,2013,2014,2015,2016,2017,subtotal,>2017,total
2014,Quantitative profiling and pattern analysis of triacylglycerol species in Arabidopsis seeds by electrospray ionization mass spectrometry,"Li M., Baughman E., Roth M.R., Han X., Welti R., Wang X.",9607412,Plant Journal,77,1,0,0,5,2,3,3,13,0,13
2014,Light modulated activity of root alkaline/neutral invertase involves the interaction with 14-3-3 proteins,"Gao J., Van Kleeff P.J.M., Oecking C., Li K.W., Erban A., Kopka J., Hincha D.K., De Boer A.H.",9607412,Plant Journal,80,5,0,0,0,0,5,2,7,0,7
2014,Selective regulation of the chitin-induced defense response by the Arabidopsis receptor-like cytoplasmic kinase PBL27,"Shinya T., Yamaguchi K., Desaki Y., Yamada K., Narisawa T., Kobayashi Y., Maeda K., Suzuki M., Tanimoto T., Takeda J., Nakashima M., Funama R., Narusaka M., Narusaka Y., Kaku H., Kawasaki T., Shibuya N.",9607412,Plant Journal,79,1,0,0,4,6,12,7,29,0,29
2014,Comparative expression profiling reveals gene functions in female meiosis and gametophyte development in Arabidopsis,"Zhao L., He J., Cai H., Lin H., Li Y., Liu R., Yang Z., Qin Y.",9607412,Plant Journal,80,4,0,0,0,5,0,1,6,0,6
2014,Roles of small RNAs in soybean defense against Phytophthora sojae infection,"Wong J., Gao L., Yang Y., Zhai J., Arikit S., Yu Y., Duan S., Chan V., Xiong Q., Yan J., Li S., Liu R., Wang Y., Tang G., Meyers B.C., Chen X., Ma W.",9607412,Plant Journal,79,6,0,0,1,6,11,7,25,0,25
2014,The NTT transcription factor promotes replum development in Arabidopsis fruits,"Marsch-Martinez N., Zuniga-Mayo V.M., Herrera-Ubaldo H., Ouwerkerk P.B.F., Pablo-Villa J., Lozano-Sotomayor P., Greco R., Ballester P., Balanza V., Kuijt S.J.H., Meijer A.H., Pereira A., Ferrandiz C., De Folter S.",9607412,Plant Journal,80,1,0,0,0,5,3,5,13,0,13
2014,A chemical genetic approach demonstrates that MPK3/MPK6 activation and NADPH oxidase-mediated oxidative burst are two independent signaling events in plant immunity,"Xu J., Xie J., Yan C., Zou X., Ren D., Zhang S.",9607412,Plant Journal,77,2,0,0,9,14,13,8,44,0,44
2014,"A glutathione responsive rice glyoxalase II, OsGLYII-2, functions in salinity adaptation by maintaining better photosynthesis efficiency and anti-oxidant pool","Ghosh A., Pareek A., Sopory S.K., Singla-Pareek S.L.",9607412,Plant Journal,80,1,0,0,0,4,11,3,18,0,18
2014,The Arabidopsis thaliana tandem zinc finger 1 (AtTZF1) protein in RNA binding and decay,"Qu J., Kang S.G., Wang W., Musier-Forsyth K., Jang J.-C.",9607412,Plant Journal,78,3,0,0,2,2,4,4,12,0,12
2014,Gibberellins inhibit adventitious rooting in hybrid aspen and Arabidopsis by affecting auxin transport,"Mauriat M., Petterle A., Bellini C., Moritz T.",9607412,Plant Journal,78,3,0,0,4,2,7,1,14,0,14
2014,Deep functional redundancy between FAMA and FOUR LIPS in stomatal development,"Lee E., Lucas J.R., Sack F.D.",9607412,Plant Journal,78,4,0,0,2,5,6,1,14,0,14
2014,The sucrose transporter SlSUT2 from tomato interacts with brassinosteroid functioning and affects arbuscular mycorrhiza formation,"Bitterlich M., Krugel U., Boldt-Burisch K., Franken P., Kuhn C.",9607412,Plant Journal,78,5,0,0,4,4,11,1,20,0,20
2014,"The rice FISH BONE gene encodes a tryptophan aminotransferase, which affects pleiotropic auxin-related processes","Yoshikawa T., Ito M., Sumikura T., Nakayama A., Nishimura T., Kitano H., Yamaguchi I., Koshiba T., Hibara K.-I., Nagato Y., Itoh J.-I.",9607412,Plant Journal,78,6,0,0,0,2,6,2,10,0,10
2014,Floral volatile alleles can contribute to pollinator-mediated reproductive isolation in monkeyflowers (Mimulus),"Byers K.J.R.P., Vela J.P., Peng F., Riffell J.A., Bradshaw H.D.",9607412,Plant Journal,80,6,0,0,0,5,4,5,14,0,14
2014,Transcription factor WRKY46 regulates osmotic stress responses and stomatal movement independently in Arabidopsis,"Ding Z.J., Yan J.Y., Xu X.Y., Yu D.Q., Li G.X., Zhang S.Q., Zheng S.J.",9607412,Plant Journal,79,1,0,0,0,11,16,6,33,0,33
2014,Arabidopsis CPL4 is an essential C-terminal domain phosphatase that suppresses xenobiotic stress responses,"Fukudome A., Aksoy E., Wu X., Kumar K., Jeong I.S., May K., Russell W.K., Koiwa H.",9607412,Plant Journal,80,1,0,0,0,1,1,1,3,0,3
2014,Identification and suppression of the p-coumaroyl CoA:Hydroxycinnamyl alcohol transferase in Zea mays L.,"Marita J.M., Hatfield R.D., Rancour D.M., Frost K.E.",9607412,Plant Journal,78,5,0,0,2,7,6,1,16,0,16
2014,MiR444a has multiple functions in the rice nitrate-signaling pathway,"Yan Y., Wang H., Hamera S., Chen X., Fang R.",9607412,Plant Journal,78,1,0,0,4,9,6,3,22,0,22
2014,N-linked glycosylation of AtVSR1 is important for vacuolar protein sorting in Arabidopsis,"Shen J., Ding Y., Gao C., Rojo E., Jiang L.",9607412,Plant Journal,80,6,0,0,0,2,1,0,3,0,3
2014,Lotus japonicus SUNERGOS1 encodes a predicted subunit A of a DNA topoisomerase VI that is required for nodule differentiation and accommodation of rhizobial infection,"Yoon H.J., Hossain M.S., Held M., Hou H., Kehl M., Tromas A., Sato S., Tabata S., Andersen S.U., Stougaard J., Ross L., Szczyglowski K.",9607412,Plant Journal,78,5,0,0,0,3,5,1,9,0,9
2014,Is VIP1 important for Agrobacterium-mediated transformation?,"Shi Y., Lee L.-Y., Gelvin S.B.",9607412,Plant Journal,79,5,0,0,2,7,6,1,16,0,16
2014,"Roothairless5, which functions in maize (Zea mays L.) root hair initiation and elongation encodes a monocot-specific NADPH oxidase","Nestler J., Liu S., Wen T.-J., Paschold A., Marcon C., Tang H.M., Li D., Li L., Meeley R.B., Sakai H., Bruce W., Schnable P.S., Hochholdinger F.",9607412,Plant Journal,79,5,0,0,1,4,12,1,18,0,18
2014,Exploring the Arabidopsis sulfur metabolome,"Glaser K., Kanawati B., Kubo T., Schmitt-Kopplin P., Grill E.",9607412,Plant Journal,77,1,0,0,4,6,4,2,16,0,16
2014,Clustering of the K+ channel GORK of Arabidopsis parallels its gating by extracellular K+,"Eisenach C., Papanatsiou M., Hillert E.-K., Blatt M.R.",9607412,Plant Journal,78,2,0,0,3,3,5,0,11,0,11
2014,The cell wall-targeted purple acid phosphatase AtPAP25 is critical for acclimation of Arabidopsis thaliana to nutritional phosphorus deprivation,"Del Vecchio H.A., Ying S., Park J., Knowles V.L., Kanno S., Tanoi K., She Y.-M., Plaxton W.C.",9607412,Plant Journal,80,4,0,0,0,3,5,3,11,0,11
2014,Functional diversification of duplicated CYC2 clade genes in regulation of inflorescence development in Gerbera hybrida (Asteraceae),"Juntheikki-Palovaara I., Tahtiharju S., Lan T., Broholm S.K., Rijpkema A.S., Ruonala R., Kale L., Albert V.A., Teeri T.H., Elomaa P.",9607412,Plant Journal,79,5,0,0,0,6,4,5,15,0,15
2014,The Arabidopsis nitrate transporter NRT2.5 plays a role in nitrate acquisition and remobilization in nitrogen-starved plants,"Lezhneva L., Kiba T., Feria-Bourrellier A.-B., Lafouge F., Boutet-Mercey S., Zoufan P., Sakakibara H., Daniel-Vedele F., Krapp A.",9607412,Plant Journal,80,2,0,0,0,1,3,2,6,0,6
2014,Targeting novel chemical and constitutive primed metabolites against Plectosphaerella cucumerina,"Gamir J., Pastor V., Kaever A., Cerezo M., Flors V.",9607412,Plant Journal,78,2,0,0,4,3,7,2,16,0,16
2014,Rice LTG1 is involved in adaptive growth and fitness under low ambient temperature,"Lu G., Wu F.-Q., Wu W., Wang H.-J., Zheng X.-M., Zhang Y., Chen X., Zhou K., Jin M., Cheng Z., Li X., Jiang L., Wang H., Wan J.",9607412,Plant Journal,78,3,0,0,1,2,2,2,7,0,7
2014,Arabidopsis thaliana IRX10 and two related proteins from psyllium and Physcomitrella patens are xylan xylosyltransferases,"Jensen J.K., Johnson N.R., Wilkerson C.G.",9607412,Plant Journal,80,2,0,0,1,9,12,3,25,0,25
2014,WRKY41 controls Arabidopsis seed dormancy via direct regulation of ABI3 transcript levels not downstream of ABA,"Ding Z.J., Yan J.Y., Li G.X., Wu Z.C., Zhang S.Q., Zheng S.J.",9607412,Plant Journal,79,5,0,0,0,8,6,6,20,0,20
2014,RNA-directed DNA methylation requires stepwise binding of silencing factors to long non-coding RNA,"Bohmdorfer G., Rowley M.J., Kucinski J., Zhu Y., Amies I., Wierzbicki A.T.",9607412,Plant Journal,79,2,0,0,0,9,6,2,17,0,17
2014,Imprinting in rice: The role of DNA and histone methylation in modulating parent-of-origin specific expression and determining transcript start sites,"Du M., Luo M., Zhang R., Finnegan E.J., Koltunow A.M.G.",9607412,Plant Journal,79,2,0,0,0,2,5,3,10,0,10
2014,Transcription factor HAT1 is phosphorylated by BIN2 kinase and mediates brassinosteroid repressed gene expression in Arabidopsis,"Zhang D., Ye H., Guo H., Johnson A., Zhang M., Lin H., Yin Y.",9607412,Plant Journal,77,1,0,0,4,8,5,2,19,0,19
2014,The AAT1 locus is critical for the biosynthesis of esters contributing to 'ripe apple' flavour in 'Royal Gala' and 'Granny Smith' apples,"Souleyre E.J.F., Chagne D., Chen X., Tomes S., Turner R.M., Wang M.Y., Maddumage R., Hunt M.B., Winz R.A., Wiedow C., Hamiaux C., Gardiner S.E., Rowan D.D., Atkinson R.G.",9607412,Plant Journal,78,6,0,0,1,6,4,3,14,0,14
2014,Role of the gibberellin receptors GID1 during fruit-set in Arabidopsis,"Gallego-Giraldo C., Hu J., Urbez C., Gomez M.D., Sun T.-P., Perez-Amador M.A.",9607412,Plant Journal,79,6,0,0,0,1,6,3,10,0,10
2014,Diterpene synthases of the biosynthetic system of medicinally active diterpenoids in Marrubium vulgare,"Zerbe P., Chiang A., Dullat H., O'Neil-Johnson M., Starks C., Hamberger B., Bohlmann J.",9607412,Plant Journal,79,6,0,0,0,8,3,3,14,0,14
2014,The Arabidopsis STRESS RESPONSE SUPPRESSOR DEAD-box RNA helicases are nucleolar- and chromocenter-localized proteins that undergo stress-mediated relocalization and are involved in epigenetic gene silencing,"Khan A., Garbelli A., Grossi S., Florentin A., Batelli G., Acuna T., Zolla G., Kaye Y., Paul L.K., Zhu J.-K., Maga G., Grafi G., Barak S.",9607412,Plant Journal,79,1,0,0,1,5,5,3,14,0,14
2014,Root and shoot transcriptome analysis of two ecotypes of Noccaea caerulescens uncovers the role of NcNramp1 in Cd hyperaccumulation,"Milner M.J., Mitani-Ueno N., Yamaji N., Yokosho K., Craft E., Fei Z., Ebbs S., Clemencia Zambrano M., Ma J.F., Kochian L.V.",9607412,Plant Journal,78,3,0,0,1,6,8,1,16,0,16
2014,OsMOGS is required for N-glycan formation and auxin-mediated root development in rice (Oryza sativa L.),"Wang S., Xu Y., Li Z., Zhang S., Lim J.-M., Lee K.O., Li C., Qian Q., Jiang D.A., Qi Y.",9607412,Plant Journal,78,4,0,0,3,4,4,0,11,0,11
2014,"The movement of the non-cell-autonomous transcription factor, SHORT-ROOT relies on the endomembrane system","Wu S., Gallagher K.L.",9607412,Plant Journal,, ,0,0,0,0,2,0,2,0,2
2014,ABC1K1/PGR6 kinase: A regulatory link between photosynthetic activity and chloroplast metabolism,"Martinis J., Glauser G., Valimareanu S., Stettler M., Zeeman S.C., Yamamoto H., Shikanai T., Kessler F.",9607412,Plant Journal,77,2,0,0,1,7,8,1,17,0,17
2014,Arabidopsis ZDP DNA 3'-phosphatase and ARP endonuclease function in 8-oxoG repair initiated by FPG and OGG1 DNA glycosylases,"Cordoba-Canero D., Roldan-Arjona T., Ariza R.R.",9607412,Plant Journal,79,5,0,0,0,3,1,2,6,0,6
2014,CLE6 expression recovers gibberellin deficiency to promote shoot growth in Arabidopsis,"Bidadi H., Matsuoka K., Sage-Ono K., Fukushima J., Pitaksaringkarn W., Asahina M., Yamaguchi S., Sawa S., Fukuda H., Matsubayashi Y., Ono M., Satoh S.",9607412,Plant Journal,78,2,0,0,1,4,5,0,10,0,10
2014,Identification of the carotenoid modifying gene PALE YELLOW PETAL 1 as an essential factor in xanthophyll esterification and yellow flower pigmentation in tomato (Solanum lycopersicum),"Ariizumi T., Kishimoto S., Kakami R., Maoka T., Hirakawa H., Suzuki Y., Ozeki Y., Shirasawa K., Bernillon S., Okabe Y., Moing A., Asamizu E., Rothan C., Ohmiya A., Ezura H.",9607412,Plant Journal,79,3,0,0,2,6,9,5,22,0,22
2014,ABA signaling is necessary but not sufficient for RD29B transcriptional memory during successive dehydration stresses in Arabidopsis thaliana,"Virlouvet L., Ding Y., Fujii H., Avramova Z., Fromm M.",9607412,Plant Journal,79,1,0,0,1,2,4,0,7,0,7
2014,The Vat locus encodes for a CC-NBS-LRR protein that confers resistance to Aphis gossypii infestation and A. gossypii-mediated virus resistance,"Dogimont C., Chovelon V., Pauquet J., Boualem A., Bendahmane A.",9607412,Plant Journal,80,6,0,0,0,2,11,1,14,0,14
2014,Rice germline-specific Argonaute MEL1 protein binds to phasiRNAs generated from more than 700 lincRNAs,"Komiya R., Ohyanagi H., Niihama M., Watanabe T., Nakano M., Kurata N., Nonomura K.-I.",9607412,Plant Journal,78,3,0,0,3,9,14,6,32,0,32
2014,Crystal structures of the phosphorylated BRI1 kinase domain and implications for brassinosteroid signal initiation,"Bojar D., Martinez J., Santiago J., Rybin V., Bayliss R., Hothorn M.",9607412,Plant Journal,78,1,0,0,7,12,9,6,34,0,34
2014,Normal root elongation requires arginine produced by argininosuccinate lyase in rice,"Xia J., Yamaji N., Che J., Shen R.F., Ma J.F.",9607412,Plant Journal,78,2,0,0,1,2,3,0,6,0,6
2014,Quantitative analysis of motifs contributing to the interaction between PLS-subfamily members and their target RNA sequences in plastid RNA editing,"Okuda K., Shoki H., Arai M., Shikanai T., Small I., Nakamura T.",9607412,Plant Journal,80,5,0,0,0,5,5,4,14,0,14
2014,The ARID-HMG DNA-binding protein AtHMGB15 is required for pollen tube growth in Arabidopsis thaliana,"Xia C., Wang Y.-J., Liang Y., Niu Q.-K., Tan X.-Y., Chu L.-C., Chen L.-Q., Zhang X.-Q., Ye D.",9607412,Plant Journal,79,5,0,0,0,5,1,1,7,0,7
2014,"Role of the penetration-resistance genes PEN1, PEN2 and PEN3 in the hypersensitive response and race-specific resistance in Arabidopsis thaliana","Johansson O.N., Fantozzi E., Fahlberg P., Nilsson A.K., Buhot N., Tor M., Andersson M.X.",9607412,Plant Journal,79,3,0,0,2,7,12,6,27,0,27
2014,Graft-transmissible movement of inverted-repeat-induced siRNA signals into flowers,"Zhang W., Kollwig G., Stecyk E., Apelt F., Dirks R., Kragler F.",9607412,Plant Journal,80,1,0,0,0,5,7,1,13,0,13
2014,OsCERK1 and OsRLCK176 play important roles in peptidoglycan and chitin signaling in rice innate immunity,"Ao Y., Li Z., Feng D., Xiong F., Liu J., Li J.-F., Wang M., Wang J., Liu B., Wang H.-B.",9607412,Plant Journal,80,6,0,0,0,6,13,7,26,0,26
2014,Small RNA and degradome profiling reveals a role for miRNAs and their targets in the developing fibers of Gossypium barbadense,"Liu N., Tu L., Tang W., Gao W., Lindsey K., Zhang X.",9607412,Plant Journal,80,2,0,0,0,7,15,1,23,0,23
2014,"RCN1/OsABCG5, an ATP-binding cassette (ABC) transporter, is required for hypodermal suberization of roots in rice (Oryza sativa)","Shiono K., Ando M., Nishiuchi S., Takahashi H., Watanabe K., Nakamura M., Matsuo Y., Yasuno N., Yamanouchi U., Fujimoto M., Takanashi H., Ranathunge K., Franke R.B., Shitan N., Nishizawa N.K., Takamure I., Yano M., Tsutsumi N., Schreiber L., Yazaki K., Nakazono M., Kato K.",9607412,Plant Journal,80,1,0,0,2,5,7,3,17,0,17
2014,"A universal protocol for the combined isolation of metabolites, DNA, long RNAs, small RNAs, and proteins from plants and microorganisms","Valledor L., Escandon M., Meijon M., Nukarinen E., Canal M.J., Weckwerth W.",9607412,Plant Journal,79,1,0,0,1,1,6,1,9,0,9
2014,MAIN-LIKE1 is a crucial factor for correct cell division and differentiation in Arabidopsis thaliana,"Uhlken C., Horvath B., Stadler R., Sauer N., Weingartner M.",9607412,Plant Journal,78,1,0,0,1,1,2,0,4,0,4
2014,RhHB1 mediates the antagonism of gibberellins to ABA and ethylene during rose (Rosa hybrida) petal senescence,"Lu P., Zhang C., Liu J., Liu X., Jiang G., Jiang X., Khan M.A., Wang L., Hong B., Gao J.",9607412,Plant Journal,78,4,0,0,0,6,3,6,15,0,15
2014,The polycomb group gene EMF2B is essential for maintenance of floral meristem determinacy in rice,"Conrad L.J., Khanday I., Johnson C., Guiderdoni E., An G., Vijayraghavan U., Sundaresan V.",9607412,Plant Journal,80,5,0,0,1,4,4,2,11,0,11
2014,The Arabidopsis LecRK-VI.2 associates with the pattern-recognition receptor FLS2 and primes Nicotiana benthamiana pattern-triggered immunity,"Huang P.-Y., Yeh Y.-H., Liu A.-C., Cheng C.-P., Zimmerli L.",9607412,Plant Journal,79,2,0,0,3,7,6,4,20,0,20
2014,"Biosynthesis, elicitation and roles of monocot terpenoid phytoalexins","Schmelz E.A., Huffaker A., Sims J.W., Christensen S.A., Lu X., Okada K., Peters R.J.",9607412,Plant Journal,79,4,0,0,8,15,19,4,46,0,46
2014,Correlation of mRNA and protein abundance in the developing maize leaf,"Ponnala L., Wang Y., Sun Q., Van Wijk K.J.",9607412,Plant Journal,78,3,0,0,2,11,11,3,27,0,27
2014,The Arabidopsis mitochondrial membrane-bound ubiquitin protease UBP27 contributes to mitochondrial morphogenesis,"Pan R., Kaur N., Hu J.",9607412,Plant Journal,78,6,0,0,1,4,4,0,9,0,9
2014,Leaf phenomics: A systematic reverse genetic screen for Arabidopsis leaf mutants,"Wilson-Sanchez D., Rubio-Diaz S., Munoz-Viana R., Perez-Perez J.M., Jover-Gil S., Ponce M.R., Micol J.L.",9607412,Plant Journal,79,5,0,0,0,4,5,0,9,0,9
2014,Functional interplay between protein kinase CK2 and salicylic acid sustains PIN transcriptional expression and root development,"Armengot L., Marques-Bueno M.M., Soria-Garcia A., Muller M., Munne-Bosch S., Martinez M.C.",9607412,Plant Journal,78,3,0,0,0,3,3,1,7,0,7
2014,Patterns of divergence of a large family of nodule cysteine-rich peptides in accessions of Medicago truncatula,"Nallu S., Silverstein K.A.T., Zhou P., Young N.D., Vandenbosch K.A.",9607412,Plant Journal,78,4,0,0,1,6,1,2,10,0,10
2014,Cytosine deaminase as a negative selectable marker for the microalgal chloroplast: A strategy for the isolation of nuclear mutations that affect chloroplast gene expression,"Young R.E.B., Purton S.",9607412,Plant Journal,80,5,0,0,0,5,5,0,10,0,10
2014,Expression of TWISTED DWARF1 lacking its in-plane membrane anchor leads to increased cell elongation and hypermorphic growth,"Bailly A., Wang B., Zwiewka M., Pollmann S., Schenck D., Luthen H., Schulz A., Friml J., Geisler M.",9607412,Plant Journal,77,1,0,0,0,0,3,0,3,0,3
2014,AUXIN RESPONSE FACTOR 3 integrates the functions of AGAMOUS and APETALA2 in floral meristem determinacy,"Liu X., Dinh T.T., Li D., Shi B., Li Y., Cao X., Guo L., Pan Y., Jiao Y., Chen X.",9607412,Plant Journal,80,4,0,0,0,5,10,3,18,0,18
2014,HSP90s are required for NLR immune receptor accumulation in Arabidopsis,"Huang S., Monaghan J., Zhong X., Lin L., Sun T., Dong O.X., Li X.",9607412,Plant Journal,79,3,0,0,0,7,7,4,18,0,18
2014,Synthetic nucleases for genome engineering in plants: Prospects for a bright future,"Puchta H., Fauser F.",9607412,Plant Journal,78,5,0,0,9,16,27,9,61,0,61
2014,"A set of fluorescent protein-based markers expressed from constitutive and arbuscular mycorrhiza-inducible promoters to label organelles, membranes and cytoskeletal elements in Medicago truncatula","Ivanov S., Harrison M.J.",9607412,Plant Journal,80,6,0,0,0,2,2,5,9,0,9
2014,Rapid construction and screening of artificial microRNA systems in Chlamydomonas reinhardtii,"Hu J., Deng X., Shao N., Wang G., Huang K.",9607412,Plant Journal,79,6,0,0,0,4,4,3,11,0,11
2014,Evolution and diversity of the 2-oxoglutarate-dependent dioxygenase superfamily in plants,"Kawai Y., Ono E., Mizutani M.",9607412,Plant Journal,78,2,0,0,6,14,10,2,32,0,32
2014,Plastidic type i signal peptidase 1 is a redox-dependent thylakoidal processing peptidase,"Midorikawa T., Endow J.K., Dufour J., Zhu J., Inoue K.",9607412,Plant Journal,80,4,0,0,1,4,3,1,9,0,9
2014,A flavonoid 3-O-glucoside:2''-O-glucosyltransferase responsible for terminal modification of pollen-specific flavonols in Arabidopsis thaliana,"Yonekura-Sakakibara K., Nakabayashi R., Sugawara S., Tohge T., Ito T., Koyanagi M., Kitajima M., Takayama H., Saito K.",9607412,Plant Journal,79,5,0,0,2,9,5,3,19,0,19
2014,"From dead leaf, to new life: TAL effectors as tools for synthetic biology","De Lange O., Binder A., Lahaye T.",9607412,Plant Journal,78,5,0,0,2,11,8,0,21,0,21
2014,"Functional domains of the PETAL LOSS protein, a trihelix transcription factor that represses regional growth in Arabidopsis thaliana","Kaplan-Levy R.N., Quon T., O'Brien M., Sappl P.G., Smyth D.R.",9607412,Plant Journal,79,3,0,0,0,2,2,2,6,0,6
2014,Regulation of plant immunity through ubiquitin-mediated modulation of Ca2+-calmodulin-AtSR1/CAMTA3 signaling,"Zhang L., Du L., Shen C., Yang Y., Poovaiah B.W.",9607412,Plant Journal,78,2,0,0,3,7,7,1,18,0,18
2014,Inter-regulation of the unfolded protein response and auxin signaling,"Chen Y., Aung K., Rolcik J., Walicki K., Friml J., Brandizzi F.",9607412,Plant Journal,77,1,0,0,4,3,3,4,14,0,14
2014,The transmembrane domain of N -acetylglucosaminyltransferase i is the key determinant for its Golgi subcompartmentation,"Schoberer J., Liebminger E., Vavra U., Veit C., Castilho A., Dicker M., Maresch D., Altmann F., Hawes C., Botchway S.W., Strasser R.",9607412,Plant Journal,80,5,0,0,0,3,2,2,7,0,7
2014,DYT1 directly regulates the expression of TDF1 for tapetum development and pollen wall formation in Arabidopsis,"Gu J.-N., Zhu J., Yu Y., Teng X.-D., Lou Y., Xu X.-F., Liu J.-L., Yang Z.-N.",9607412,Plant Journal,80,6,0,0,0,5,6,6,17,0,17
2014,"Prenylation is required for polar cell elongation, cell adhesion, and differentiation in Physcomitrella patens","Thole J.M., Perroud P.-F., Quatrano R.S., Running M.P.",9607412,Plant Journal,78,3,0,0,1,3,4,1,9,0,9
2014,Phosphorylation of photosystem II core proteins prevents undesirable cleavage of D1 and contributes to the fine-tuned repair of photosystem II,"Kato Y., Sakamoto W.",9607412,Plant Journal,79,2,0,0,0,8,4,3,15,0,15
2014,A homolog of splicing factor SF1 is essential for development and is involved in the alternative splicing of pre-mRNA in Arabidopsis thaliana,"Jang Y.H., Park H.-Y., Lee K.C., Thu M.P., Kim S.-K., Suh M.C., Kang H., Kim J.-K.",9607412,Plant Journal,78,4,0,0,2,1,2,2,7,0,7
2014,A pair of receptor-like kinases is responsible for natural variation in shoot growth response to mannitol treatment in Arabidopsis thaliana,"Trontin C., Kiani S., Corwin J.A., Hematy K., Yansouni J., Kliebenstein D.J., Loudet O.",9607412,Plant Journal,78,1,0,0,3,3,1,3,10,0,10
2014,The powdery mildew resistance protein RPW8.2 is carried on VAMP721/722 vesicles to the extrahaustorial membrane of haustorial complexes,"Kim H., O'Connell R., Maekawa-Yoshikawa M., Uemura T., Neumann U., Schulze-Lefert P.",9607412,Plant Journal,79,5,0,0,3,7,4,2,16,0,16
2014,Long-chain base phosphates modulate pollen tube growth via channel-mediated influx of calcium,"Wu J., Qin X., Tao S., Jiang X., Liang Y.-K., Zhang S.",9607412,Plant Journal,79,3,0,0,1,0,2,4,7,0,7
2014,"UBC13, an E2 enzyme for Lys63-linked ubiquitination, functions in root development by affecting auxin signaling and Aux/IAA protein stability","Wen R., Wang S., Xiang D., Venglat P., Shi X., Zang Y., Datla R., Xiao W., Wang H.",9607412,Plant Journal,80,3,0,0,0,4,6,1,11,0,11
2014,Functional analysis of chimeric lysin motif domain receptors mediating Nod factor-induced defense signaling in Arabidopsis thaliana and chitin-induced nodulation signaling in Lotus japonicus,"Wang W., Xie Z.-P., Staehelin C.",9607412,Plant Journal,78,1,0,0,2,6,0,1,9,0,9
2014,Comparative analysis of Arabidopsis UGT74 glucosyltransferases reveals a special role of UGT74C1 in glucosinolate biosynthesis,"Grubb C.D., Zipp B.J., Kopycki J., Schubert M., Quint M., Lim E.-K., Bowles D.J., Pedras M.S.C., Abel S.",9607412,Plant Journal,79,1,0,0,1,2,5,0,8,0,8
2014,Multi-gene silencing in Arabidopsis: A collection of artificial microRNAs targeting groups of paralogs encoding transcription factors,"Jover-Gil S., Paz-Ares J., Micol J.L., Ponce M.R.",9607412,Plant Journal,80,1,0,0,2,4,0,1,7,0,7
2014,"AtC3H14, a plant-specific tandem CCCH zinc-finger protein, binds to its target mRNAs in a sequence-specific manner and affects cell elongation in Arabidopsis thaliana","Kim W.-C., Kim J.-Y., Ko J.-H., Kang H., Kim J., Han K.-H.",9607412,Plant Journal,80,5,0,0,0,4,3,1,8,0,8
2014,The single-subunit RING-type E3 ubiquitin ligase RSL1 targets PYL4 and PYR1 ABA receptors in plasma membrane to modulate abscisic acid signaling,"Bueso E., Rodriguez L., Lorenzo-Orts L., Gonzalez-Guzman M., Sayas E., Munoz-Bertomeu J., Ibanez C., Serrano R., Rodriguez P.L.",9607412,Plant Journal,80,6,0,0,1,8,12,5,26,0,26
2014,Systemic delivery of siRNA in pumpkin by a plant PHLOEM SMALL RNA-BINDING PROTEIN 1-ribonucleoprotein complex,"Ham B.-K., Li G., Jia W., Leary J.A., Lucas W.J.",9607412,Plant Journal,80,4,0,0,0,1,5,1,7,0,7
2014,KNOX genes influence a gradient of fruit chloroplast development through regulation of GOLDEN2-LIKE expression in tomato,"Nadakuduti S.S., Holdsworth W.L., Klein C.L., Barry C.S.",9607412,Plant Journal,78,6,0,0,1,5,4,0,10,0,10
2014,A unique Ni<sup>2+</sup> -dependent and methylglyoxal-inducible rice glyoxalase i possesses a single active site and functions in abiotic stress response,"Mustafiz A., Ghosh A., Tripathi A.K., Kaur C., Ganguly A.K., Bhavesh N.S., Tripathi J.K., Pareek A., Sopory S.K., Singla-Pareek S.L.",9607412,Plant Journal,78,6,0,0,1,6,11,9,27,0,27
2014,"The Na&lt;sup&gt;+&lt;/sup&gt; transporter, TaHKT1;5-D, limits shoot Na&lt;sup&gt;+&lt;/sup&gt; accumulation in bread wheat","Byrt C.S., Xu B., Krishnan M., Lightfoot D.J., Athman A., Jacobs A.K., Watson-Haigh N.S., Plett D., Munns R., Tester M., Gilliham M.",9607412,Plant Journal,80,3,0,0,1,8,12,4,25,0,25
2014,The GUN4 protein plays a regulatory role in tetrapyrrole biosynthesis and chloroplast-to-nucleus signalling in Chlamydomonas reinhardtii,"Brzezowski P., Schlicke H., Richter A., Dent R.M., Niyogi K.K., Grimm B.",9607412,Plant Journal,79,2,0,0,0,3,5,1,9,0,9
2014,Antagonistic roles of abscisic acid and cytokinin during response to nitrogen depletion in oleaginous microalga Nannochloropsis oceanica expand the evolutionary breadth of phytohormone function,"Lu Y., Tarkowska D., Tureckova V., Luo T., Xin Y., Li J., Wang Q., Jiao N., Strnad M., Xu J.",9607412,Plant Journal,80,1,0,0,0,3,2,7,12,0,12
2014,Amplification of ABA biosynthesis and signaling through a positive feedback mechanism in seeds,"Nonogaki M., Sall K., Nambara E., Nonogaki H.",9607412,Plant Journal,78,3,0,0,2,4,3,2,11,0,11
2014,The BEL1-type homeobox gene SH5 induces seed shattering by enhancing abscission-zone development and inhibiting lignin biosynthesis,"Yoon J., Cho L.-H., Kim S.L., Choi H., Koh H.-J., An G.",9607412,Plant Journal,79,5,0,0,0,5,9,6,20,0,20
